-4.167513737689837683e+00 -1.156965566829292330e-01 4.838600483057654777e+00 1.111793439973847164e+00 -1.839747572057473635e+00 1.291476911394445093e+00 2.303948147406488234e-01 3.166608408939877162e+00 3.868381211161457944e-01 3.288039608675075165e-01 -2.106593737489314666e+00 -8.770824435404531716e-01 6.780450358374844333e-01 4.094623123567583955e-01 2.649623884213080371e-01 -1.781185290411086308e+00 -1.177747374148032877e+00 -7.187951481376313456e-01 -8.630970835685481957e-01 2.035487178002677311e+00
2.035683337333281884e+00 -2.091866777336378325e-01 -1.192969821009001619e+00 1.291848216441449093e+00 8.792798090640433495e-01 -1.707634883567283601e-01 1.921020462532270656e+00 2.513059686225409539e+00 1.005781710497900328e+00 -1.952027067440075481e+00 -1.932698833783333958e-01 -5.764508023212198129e-01 1.597995305173881997e+00 1.669595244526975442e-01 -9.398452612041823251e-01 -1.736679035893953671e+00 1.480230324704056022e+00 4.384822749855516455e-01 4.193818095572655613e-01 4.311498604615285890e-01
1.675429588423197780e+00 -1.772784762877989140e-01 -2.878373619363476799e-01 -1.184797853111253740e+00 -1.169671475166019770e+00 1.292939962509834562e+00 1.238850525711802320e+00 3.091013244620353095e+00 5.398864928371049920e-02 7.890312063302195034e-01 3.712918813182066735e-01 -3.853526740834423148e-01 -9.113166235101149981e-01 2.749681266612094555e-01 2.996010935467224301e-01 -2.031128206983864537e+00 1.110963764857058722e+00 6.749363322737297333e-01 -1.334930458374758988e+00 1.544871106169780184e+00
8.149890444499545694e-01 1.059468795980112121e+00 -1.329184907695300399e+00 -3.731864628221381874e+00 -9.264092868191574626e-01 -9.287661602998988908e-01 4.375409207062449513e-01 -3.764846428590687410e-01 -1.434867245670774505e+00 1.981213315300904554e-01 3.382808274044487445e-02 -6.154375708146616608e-01 -5.612225364476681744e-01 9.776047702045653764e-01 -8.016011560419935567e-01 1.320899561899124830e-01 9.652058867367916406e-01 -4.218060809737115835e-01 -3.795323435533791701e-01 -7.873325927789243117e-02
-4.864025441328010402e-01 1.665899738261291896e+00 -1.360329021842411112e+00 -2.451323651941408333e-01 1.099826664070488791e+00 -1.099214834851694134e+00 1.380599677800555813e+00 4.131499010157257401e-01 -1.129690029300830734e+00 -1.603623670708045346e+00 1.407306796681494498e+00 -2.117717314640433501e-01 -2.524855079806853642e-01 9.329149383185624256e-01 -1.001137108169547929e+00 -1.658865086046577897e+00 2.274796528560315778e+00 3.790971551190987568e-03 -5.169130088028661696e-01 -1.117895694272176943e+00
2.135278362881973369e+00 -7.586240282362376464e-01 -1.767120204419509566e+00 1.632126829341907559e+00 1.125858768956447653e+00 -9.392552946357026755e-01 1.813733031580034627e+00 6.250394690883186444e-01 7.119120928888140742e-01 1.827739088072389384e+00 5.626163634734796526e-01 -5.934924494185245258e-01 -5.866795859683837655e-01 1.143861250045691058e+00 -1.334144806437059572e+00 2.087564993156298954e-01 1.608288631850520956e+00 1.518222611226536012e+00 -5.515599034790426014e-01 -1.933071390063618722e-01
1.601237903534063367e+00 -1.132690356340132043e+00 -1.671519926744104767e+00 -1.559272631650410412e+00 -1.086608772243697008e+00 1.894916414281017314e+00 9.887367689418286032e-01 9.083612730023471471e-01 -1.925043786890031416e+00 -2.303174740472856141e-01 1.150267164621501248e+00 9.216560721955388003e-01 6.388295103069449588e-02 -2.188493870584417855e-01 8.026882284000322887e-01 -8.074171465437791628e-01 3.152252506098437435e-01 1.125200844659053762e-01 -2.312937716607300853e+00 6.428901865710217045e-01
2.248818648155739730e+00 -1.139648217961467092e+00 -1.279726520715130267e+00 -1.148946051453933359e+00 -3.754438689760891679e-01 9.646826445728854393e-01 3.356784773905707286e+00 1.512853359965963485e+00 2.906068535623307358e-01 -3.775855531024311929e-01 4.231891194004568924e-01 -1.550683883804425234e+00 7.571390330814158354e-01 4.035818402464027566e-01 1.171904888636293940e+00 1.177606646888195829e+00 9.273314279710997976e-01 -1.064272108431989217e-02 5.523808395395984894e-01 9.372072535163096241e-01
-1.268972747702537873e+00 4.788864278025971588e-01 1.685937049494754980e+00 -7.293630592685366176e-01 3.852366177356318921e-01 -3.191403701101800383e-01 8.654131408450493890e-01 2.007446939684752518e+00 -7.479777083946879124e-01 1.274383846127948305e-01 -2.891139704472124317e-01 3.644369376993008558e-01 -1.771768629373291493e-01 1.178216333173845110e+00 -1.771338057324058246e+00 -8.712010554491729231e-01 1.394310755444961414e+00 -5.066093920417097385e-01 -2.989008836739238117e-01 1.483871701758671557e+00
6.919302813566075017e-01 2.303568512529319712e+00 1.503034874964307988e-01 -2.338295538524382267e-01 6.417318637805495829e-01 1.345177358928228539e+00 2.387457316871901103e+00 2.865823951109871981e+00 -3.904819850791557911e+00 -1.592839673434447434e+00 -2.568222185069389540e-02 -3.740438130218085022e-01 7.042238539543088649e-01 -9.331710490158906524e-01 -7.420927506267407381e-01 -3.265859240190248647e-01 -2.772969579468589907e-01 -2.969936539171219358e+00 6.765678971174014789e-02 3.223507500109604962e+00
4.139196292825285672e-01 -7.251198070559321529e-01 6.785413088678928784e-01 8.427752896138802907e-02 1.241226925120116897e+00 8.525598383794535939e-01 -1.103036349091119916e-01 1.995221862193996110e+00 -1.946316759741608227e+00 3.388624972210602659e-01 -6.252553364929557267e-01 -1.058080945394372474e+00 8.228830172188683623e-01 -1.327492176176369609e+00 4.220258367256323195e-01 -1.150516114444076976e+00 -4.093736128074206837e-01 -7.016956024878781006e-01 1.028579366366490833e+00 2.208515320643264612e+00
9.230683637503551697e-01 -2.672896440439097354e+00 -1.110543228023540552e+00 -2.277278036764603386e-01 2.054834912780380662e+00 -1.516991179690833524e+00 1.772954204179302495e+00 6.700292309533828483e-01 -3.276837939114658482e-01 -1.220501571611081748e-01 4.857126197762917097e-01 5.639368162275285590e-01 -7.938058515407265814e-01 -9.657413846881593988e-01 2.272849713250208251e-02 -5.440927187166488821e-03 8.817092182683831103e-01 1.529843145929954407e+00 -1.227025960221035827e+00 1.693582342851873701e-02
2.691289003765712451e+00 -1.644591280877728545e+00 -3.587462129713266723e+00 1.164828300494109570e+00 -7.454391122326784469e-01 -5.660806018268478290e-01 -8.447111385738188538e-01 -3.180636110871929434e-01 -1.087835590321275525e+00 -7.611261110976268451e-01 -7.749239473730514804e-01 2.542996561883249518e-01 7.739210639038490713e-01 -1.937585921070543171e-01 -4.020683905262152358e-01 -2.431132435177809192e+00 3.963999222439497649e-01 8.960761759630057055e-01 5.862725165110779235e-01 -1.327823986645956023e+00
1.907712957406649146e+00 -1.599088750568614659e+00 -2.802899280959789241e+00 7.908740290356800484e-01 -6.428450088827393216e-01 1.434065395515223607e+00 -1.151529628730437071e+00 -5.066515686507508942e-01 -7.855061317796274700e-01 -1.528306900315643257e-01 4.003467219124698384e-01 4.215329540787397522e-01 -4.340570852616883468e-01 6.030578754043034451e-01 1.582002147974514716e-01 -2.171312166456948134e+00 2.587920234576706058e-01 -8.153877746811752925e-01 5.692387609358243727e-01 -1.323257276075449962e+00
2.301292397950054358e+00 1.275133942622094674e+00 -2.657530883949315914e+00 1.018065015884376812e-01 -3.673949001694703509e-01 1.906446438170396329e-01 9.037108414239662935e-01 8.347766397822524720e-01 1.096694120836127162e+00 1.177171382097027097e+00 -1.073944291520161354e+00 1.821420906263840622e-01 1.530746386433311512e+00 -4.129955752022855808e-01 -8.248590408617825220e-01 -2.070841265999141534e+00 -5.876918054380966261e-01 4.740796009486187845e-01 -1.572774579690589869e+00 -1.311133589881842809e+00
-1.489572576137519144e+00 3.750715466452287372e-01 7.193549740168950768e-01 -2.042009650459951919e-01 7.613660819029516302e-02 -2.329714281203543180e-01 -3.524409344144809886e-01 2.263186949941704551e+00 -2.275889415086117751e+00 5.280491659242355640e-01 -4.703527633508482464e-01 7.560314672413267489e-01 -6.427063827839715193e-01 4.358180441225512625e-01 -7.605111421647441361e-01 -3.618463186818829058e+00 1.245578679811865097e+00 -1.001107069898990121e+00 -1.486615266884090403e-01 8.362687050737896977e-01
6.119204623813558896e-01 -1.386186678095068237e-01 -1.626003006857132394e-01 3.815342574427782463e-01 -5.932181614545772863e-02 -7.903399386413728633e-01 3.693204001448689766e+00 2.794842479395458934e+00 3.422633646088991677e-01 2.588161394050504382e-01 3.716209312321232971e+00 5.954207021513052700e-01 -2.479365340826629183e-01 4.669069501696733182e-01 -6.779558481548364490e-01 -4.802800666852460321e-01 4.764723483383169755e-01 1.131519254654903328e+00 -3.638669918721181840e-01 9.666868837522086810e-01
-8.601385626898963022e-01 2.780437270304611519e-01 3.679967934043969269e+00 8.474997120718815724e-01 -7.871419859574337874e-01 1.381546773265977635e+00 3.366948123650560287e+00 3.020384305713155637e+00 2.992321122870065242e+00 6.878435465641261626e-01 -8.645393202037692237e-01 -6.393589631866452017e-01 -3.375344796620907695e-02 1.249654521908540594e-01 4.533275519714463631e-01 2.412202569067675384e+00 -6.134409977481637410e-01 -3.386753511805589700e-01 1.072033624553253794e+00 2.668073373758764522e+00
-1.206743223225150707e-01 -6.845798782725794895e-01 -9.058016770067762735e-01 1.367371058207514034e+00 -5.055999927678918038e-01 1.855470217429265656e+00 3.611522179469674132e+00 1.350065289792417467e+00 -5.558006032544746677e-01 -5.295562959777549983e-01 -5.315370938393289002e-01 -5.256901194740888628e-02 1.910463897471251560e+00 1.235958292886187027e-01 -1.271453180235408320e+00 -1.473291799919407286e-01 3.128880367961619502e-01 7.972191094050223859e-02 -2.080702993654144350e-01 -1.899202222218012714e-01
-1.321174521916856914e+00 -3.865914855968415331e-01 -1.375622310101981993e+00 -1.059643166636148465e-01 -8.241739399602129477e-05 -1.393170630101330909e+00 -3.645379011180061024e-02 -2.402017866940604485e+00 -2.788489350784885801e+00 -3.145139774584063685e-01 -2.591608216019363198e-01 6.391086584967643480e-01 2.409418537515117809e+00 2.186245744984522066e+00 1.930917338565353025e-01 5.857024371032075738e-01 1.298733087815226339e+00 1.532932921227911083e-01 1.327829602770405348e-01 -1.531956160630115527e+00
4.373303411891582115e+00 -8.585256266685634685e-01 -3.596522376598960236e+00 -4.066687884175241852e-01 3.988441298226214626e-01 2.115910202144207775e-01 4.793907684879827880e-02 1.224420814774646038e+00 -1.028049155740873077e+00 4.948674517997668776e-01 5.190673923430579872e-01 7.302197158292661472e-01 -1.260232045125061484e+00 -6.307756234202586132e-01 -8.662644756950675928e-01 -2.130634902155868371e+00 -1.630555740835695766e-01 -5.768193174189621963e-01 1.720483530225241697e+00 3.090687259967372924e-01
8.212977195536685926e-01 8.657885857628887516e-01 1.113728447846148661e+00 -4.108884853449337737e-01 1.493181888879456520e-01 -3.635397913071620191e-01 6.889347058663788381e-01 1.903538219745735116e+00 3.244260949575881181e-01 1.854204152141551987e+00 -9.163644800782934086e-01 -3.944593527679117528e+00 3.429596362847759927e+00 9.549294352545345532e-02 -1.162270607129184397e+00 2.780010020482868160e-01 -1.548063541745445582e+00 2.504031751469404377e-01 -6.930592309872460888e-01 2.038528509613949602e+00
1.020252517663599479e+00 2.210206861704365824e-02 -2.639349327365443365e+00 -1.822420581452694810e+00 -3.024597556040311552e-01 2.150899927385740540e+00 6.543628918325317123e-01 9.745691094098063445e-03 -2.224174786513112956e+00 2.075739195697776207e+00 2.455784658726494277e-02 6.793248590398488773e-02 8.893014105620400400e-01 -7.306366936364211417e-01 -1.423313800178952204e-01 -1.761434624623456902e+00 -7.042727793572985950e-01 2.078268121896015841e-01 -1.262535290885999251e+00 -8.932148753781170569e-01
-7.205144697370939877e-01 7.561938831199961353e-01 1.331616051366709685e+00 6.095299461632855964e-01 1.963327796801371192e-02 -7.299360233560163447e-02 -1.122998469140585431e+00 8.950394596137113412e-01 -2.828148321775942886e-01 2.827700349728864970e-01 -1.858982341001205463e-01 6.964607750090956451e-02 1.145789005817445139e+00 1.066719254851787424e+00 1.968079563294669931e+00 -1.022939447481850728e+00 -7.918522722744510967e-01 1.009196089698452203e+00 1.657323314009394366e+00 9.391936819156772032e-01
-2.990770666380857534e+00 9.881520329191441077e-01 3.778499615887087160e+00 -6.399130060433965150e-01 5.928531314628441296e-01 -9.113413716880331972e-01 -2.365505327693189219e+00 -1.332517481841169193e-01 1.670741927874511035e+00 1.561591760809962093e+00 1.555277455756818084e+00 -1.258926983723434312e-01 -2.505874528904785126e-01 -1.348198818363939511e+00 -1.070543146097621134e+00 1.531213258886474637e-01 -3.053035965947552999e+00 -3.463146016785341730e-01 -8.105512154711300155e-02 5.300189135611967917e-01
1.857821023165656005e+00 4.488653781640554175e-01 -3.283846007255744048e+00 1.208228945731453674e+00 -1.106051684032111959e+00 -3.695243664287323759e-01 2.579577514748520706e+00 9.504322833374025947e-01 -3.113600928391547118e+00 -9.345667004737098771e-02 -1.004256025297069144e+00 6.304288717599487724e-01 -1.439993698067957517e+00 -6.441274923609384695e-01 -3.352332055471639038e-01 -1.325869143339232448e+00 -2.587579100084366757e-01 -1.244664220276078814e-01 -4.439815731774587326e-01 -1.212701541240679415e-01
2.241354857463107031e-02 8.763661909879466583e-01 2.577800371077863417e+00 9.968268157900562754e-01 4.462452105229351429e-01 -3.916135479234748029e-01 1.723137519829101905e+00 4.665012137295880379e+00 5.170725617920579609e-01 2.365547397791847750e+00 6.336257919692818152e-01 1.109991687507966285e+00 1.523552496099414899e+00 -1.302687690041271384e+00 1.187934972044580872e+00 -1.543813690114614001e+00 -5.047260518236894589e-01 1.765980431339700507e+00 7.503012781681721588e-01 3.325696723588792203e+00
2.283449393867637234e+00 -1.806439670235521211e+00 1.676377548766463610e+00 8.529183421236262719e-01 4.981371902796659645e-01 1.057042261196059041e+00 -1.164335046239794558e+00 3.503444926337423215e+00 2.688207343138345529e+00 -1.234584119363123511e+00 -5.595634660696852114e-01 2.691794673814491112e+00 1.338068989296548494e+00 6.581776985091146726e-01 -5.725952364078860102e-01 -1.735108950572608943e+00 7.817180386174146234e-01 2.346449356864714453e+00 -4.820125986306403876e-01 2.658978114641543655e+00
8.960494390259803321e-01 -1.648881360332379309e+00 -3.751769489159190840e+00 2.572429697038551288e-01 9.548201482087209646e-01 -6.123455934310833015e-01 -1.071952031052881393e+00 -2.830374030307561295e+00 -2.205678168505344594e+00 -1.455936871307377922e+00 1.557560204046420926e-01 7.003524767193836098e-01 1.272291102320977307e+00 -1.815883738096628841e+00 1.527142332705607952e+00 -9.261568809056410778e-01 1.999887186241421144e+00 -1.377522055408796353e+00 -7.807593478511716256e-01 -2.760124281101898447e+00
7.209525188252434713e-01 3.783539363190738247e-01 -3.556223005198333453e+00 8.420384454893181658e-01 -5.652600330976303988e-01 -8.367439924704211940e-01 1.303564327840664561e+00 1.575175272403736837e-01 -2.307580148263340014e+00 -7.706176576825056815e-03 1.804391187503722405e+00 1.598381092551342197e+00 5.725495429984457374e-01 -7.334802107706735186e-02 -1.505641293673767533e+00 -3.039945336945018006e+00 6.367477852553481421e-01 -5.325128481710631467e-01 -1.038773273307255635e-01 -1.997463133963186976e+00
-8.582096691860785498e-02 6.030667274729124561e-01 3.491624315563820691e+00 1.764292068727516760e+00 -1.235430634144181195e+00 -2.953416561422280706e-01 7.463317690018251849e-01 3.413392725099176239e+00 6.520806301657993131e-01 -3.949049767744735040e-01 5.147058334775883592e-01 1.965065440102470584e-01 3.678366872084352091e-01 -9.415995966385357629e-01 -8.911857599896862991e-01 5.920058672309094217e-01 6.533155437289043244e-01 1.279644145104235742e+00 1.965222644401654062e+00 3.901887959474573897e+00
-5.205465083857920838e+00 -6.734857671298948301e-01 5.735715379930845792e+00 -1.656757098454760824e+00 5.453334753603574780e-01 1.110664099944153937e+00 -8.585630164477784376e-01 2.419009171816977055e+00 1.072054910675404926e+00 2.979112774785090401e-01 1.211563753884847605e+00 1.232256913132610876e+00 6.165603673288949649e-01 8.812491026944851980e-01 -1.900212682699754518e+00 -1.575221155104558068e+00 -6.713876463656838212e-01 -4.790958869421323152e-02 -2.600888704176865796e-01 1.604898860071238831e+00
-1.874840279951986322e+00 3.118274162823557183e-01 1.848033210906357970e+00 3.261341766814860876e-01 -5.880460540625014332e-01 -4.825381254571221856e-02 -2.535217356773522113e+00 -1.243005299095329530e+00 5.587230033557014641e-01 1.112182336695326068e+00 8.904596328242814218e-02 1.519027938033606917e+00 -1.295375293282671203e-01 -8.748185769427860858e-01 -1.378814531398766974e+00 1.925210024954777666e-01 4.733788706724111339e-01 2.164713886768019901e-01 -1.254750805853695750e-01 -2.718194759897967216e-01
-1.076524215186598354e+00 1.072876695191463003e+00 6.040416916189975671e-01 1.785708990067628843e+00 -6.589808132375865046e-01 -1.011650795275649495e+00 1.731238674928841093e-01 4.389717836550983132e-01 -4.121801648448039090e-01 1.152671850809192433e+00 -4.143714584966467496e-01 6.197617682389092719e-01 -1.003207737917339304e-01 2.449846527233867921e-01 -6.342572044390050179e-01 -6.529823934109535433e-01 2.316083046703549364e+00 1.423479582434548973e+00 -1.064719317243286056e+00 3.837239236239420315e-02
-2.227221958970804216e-01 -3.460998520212975049e-01 -1.124989136348757413e+00 6.563938365917632023e-01 1.542463147143426916e+00 9.978343870689104778e-01 -2.073222872300342523e+00 -1.680921110033771093e+00 -2.435028496634318973e+00 -1.822561266495964283e+00 1.070207821005488613e+00 5.269183427657357921e-01 2.669016307037902491e-01 -3.502236446660728086e-01 -9.208964251540326940e-01 -7.599957902940274179e-01 6.011955497379203317e-01 -3.574669172284337254e-02 -2.491704285088562898e+00 -7.170815722421350902e-01
-1.942630446739628258e-01 -1.610726281131874105e+00 4.552478497226891130e-01 -1.449381855717041034e+00 -6.926731780789815440e-01 -2.276074072401513410e-02 -1.052075001009536770e+00 8.145059035042006013e-01 -2.756012778573865285e-01 9.442412781462390381e-01 -9.370435938621671790e-01 -1.214892394858072322e+00 4.702518944888899322e-01 -1.088564924479631379e+00 2.219820358632263790e+00 -1.565494220159177940e+00 1.061556872418732755e+00 -1.948512371345057836e+00 -2.543236599360831018e+00 4.140652555248390820e-01
-5.229055836611515851e-01 1.139921651127869806e-01 -2.618641205274646389e+00 -1.018478557528548878e+00 3.661324785284748029e-01 -1.059864459712201334e+00 9.842396758545779445e-01 -2.827986888507194041e-01 -1.974069281239115181e+00 7.588907532257836985e-01 -7.752029472562076418e-01 1.082485467520636568e+00 2.392243815300343912e-01 1.140872850239226799e-01 -7.903632636448330029e-01 -2.697767299767002136e+00 1.333975005800209501e-01 2.960042669554028283e-01 -8.304778734191405887e-01 -2.249318042005301166e+00
-3.013746101321757020e-02 4.851711953872951955e-01 1.800127953321035701e-01 1.385956912695748944e+00 -3.721536291670622387e-01 6.732277928405003831e-01 1.107429340584688671e+00 2.467545095298777191e+00 -1.053603218845454492e+00 -1.918711603246574526e-01 -4.563558512976353954e-01 -1.046541763488409549e+00 -9.431002291140467841e-01 6.442930025685438267e-01 2.009955455353620302e+00 -2.143326841968367980e+00 -7.208246696003797749e-02 1.510528594372150923e+00 -2.235885208625642551e-01 1.089722410836596600e+00
-9.255139627014257186e-01 -9.796558027189142814e-01 8.404094592766799821e-01 4.070972295980120337e-01 2.667057230830454539e+00 -4.663555782856684817e-01 4.362255419909885745e+00 3.435223138542273347e+00 -3.775073994386408671e-01 1.668255714642955800e-01 -6.864135896442814522e-01 -1.106275126605398729e+00 3.617611077617176041e-01 1.235835956091783511e-01 -7.984056574209569268e-01 -8.383919797720932321e-01 -4.669269259839215480e-01 -6.661872842703866482e-01 8.855886207677965416e-02 1.295375490767278981e+00
1.212952591724013596e+00 1.037520010776959711e-01 -2.107509871339769969e+00 3.413420231479915579e-01 1.105041391044574682e-02 6.611840067036299784e-01 2.509846363497304722e+00 9.083630592494220668e-01 3.487643067407126818e-01 2.286100163154981268e-01 4.602061195974894159e-01 1.739777585064190002e-01 6.382682017457750323e-01 3.848410951698045812e-01 6.579852685877064511e-01 -9.865654114531092755e-01 -6.161700224420213479e-01 7.110679421486276741e-01 -2.746267039048459063e-02 -1.028181970914197940e+00
8.097559427990561609e-01 -8.415691362678971998e-01 -5.289819189582769532e-01 7.768884936921639783e-02 -1.476130401001567449e+00 -3.291757773095415618e-01 -1.034894073716474683e+00 1.175567160786121640e-01 -2.319322662164198690e+00 -8.583922898102366306e-01 -4.490432705363844312e-01 8.627647229734360934e-01 2.286885393974503966e+00 1.679343294301203660e+00 8.387015653263363291e-01 -5.169468167048945073e-01 9.524102829976613949e-01 -5.444691966273812467e-01 -1.330009291549003825e+00 1.065454571985174237e+00
1.832875768735486854e+00 1.759320882986182610e+00 -1.865784514222076140e+00 4.797303609637051935e-01 -3.969929232593411572e-01 6.818472780448631143e-01 -5.337312805919671721e-01 8.415935404927328278e-01 -1.858689808204465388e+00 1.446521249137346699e+00 1.375777330129824838e+00 5.335031646532862881e-01 -5.011967888794804926e-01 -6.648473039340543345e-01 1.907991252406401106e+00 -2.077677884285878740e+00 -1.938107498919751537e+00 -3.071722658857916066e-01 6.573858352342946132e-01 3.775831181438378259e-01
-9.062802403009559971e-01 -7.823660501218953067e-01 1.471736803645377734e+00 -3.232758414592565299e-01 2.612202554240037888e-01 -2.158502706776777913e+00 8.329189955706706172e-02 -1.839123501588414145e-01 -9.093027869493974791e-02 -1.578140446161137023e+00 8.500034825316484799e-01 -7.611897274418012449e-01 -9.307813440139302008e-01 -1.477963036617477410e+00 -7.049493780560904810e-01 1.535591439047378159e+00 -4.488979956536725546e-01 -8.137381971881134379e-02 -3.926854355434740151e-01 8.934155924999349629e-01
